,ibns_20u,vgs_m1,name,type,time,OK
0,20.5154,0.7579687,tran_LayGtKfsTlVt,Lay,Sun Jan 26 21:05:03 2025,False
1,20.706580000000002,0.685388,tran_LayGtKsfTlVt,Lay,Sun Jan 26 21:05:03 2025,True
2,20.68483,0.6953347,tran_LayGtKffTlVt,Lay,Sun Jan 26 21:05:03 2025,True
3,20.537360000000003,0.7480513,tran_LayGtKssTlVt,Lay,Sun Jan 26 21:05:02 2025,False
4,20.57208,0.6838284,tran_LayGtKfsThVt,Lay,Sun Jan 26 21:05:02 2025,True
5,20.75828,0.6037314,tran_LayGtKsfThVt,Lay,Sun Jan 26 21:05:02 2025,True
6,20.73959,0.61373,tran_LayGtKffThVt,Lay,Sun Jan 26 21:05:02 2025,True
7,20.59193,0.6738161,tran_LayGtKssThVt,Lay,Sun Jan 26 21:05:02 2025,True
